texts,source
RT @TomBradysEgo: Might have a better chance if we put some trash cans out there.,dataset8.csv
นิสสันไฟท้ายกลมรุ่น สกายไลร นี้ตึ่งงามแต้ๆๆจะเมินจะไดกองามอยุ่ อิอิ,dataset1.csv
"RT @pound_Mytweets: ""@wheeler_kashhh: http://t.co/PtQA8LZqEA"" &#128525;&#128525;&#128525; we gave bitches something to be mad about . !",dataset8.csv
"งงคนประเภทนึงมาก ขนาดแม่เราเองยังไม่เอ่ยปากขอมานอนที่คอนโดเลยเพราะนางบอกว่ากลัวรบกวนเราเวลาเคลียน์งานดึก แต่นี่คือขอมานอนเลย ""อีหน้าด้าน""!!!",dataset2.csv
Spend test around be sign company deep including.,dataset7.csv
อยากด่าใครก็ด่าได้หรอวะไม่รู้จักกันอ่ะ คือฟันน้ำนมยังหักไม่หมดจะให้ช่วยถอนงี้ป่ะ? อิเด็กเปรต,dataset2.csv
เค้าก็ใช้แป้งศรีจันทร์ค่ะ ใช้ดีมาก ไม่อุดตันด้วย,dataset1.csv
"WikiProject Waimakariri District Do you want to join WikiProject Waimakariri District? If so, please add your name to the proposal page.",dataset6.csv
ถ้าลงคอสไม่ทันไง,dataset1.csv
This bitch is really geeking in my messages &#128514;&#128514;&#128514;,dataset8.csv
@CAntista @Brelston @hEnereyG Eating a roasted potato and smiling till my cheeks are sore; the crow SFX in this Cape Crisis are super-great,dataset8.csv
เรียนๆกินๆแฮปปี้,dataset5.csv
#น้ำใจคนไทย #ห่วงใยช่วยเหลือ #ช่วยแรงงานต่างด้าว ****ประกาศ แรงงานพม่า ที่อาศัย ในเขตถนน? วัดคู่สร้าง -ประชาอุทิศ**** ไม่มีเงินซื้อข้าวกิน หรือ อยากซื้อข้าวกิน แต่ไม่มีใครขายให้ ท่านมาที่ร้าน ครัวเมืองเพชร ได้เลย ตลอดทำการ? 6.00น. ถึง19.00? น. ไม่มีเงิน เราให้กินฟรีค่ะ โทร.061-7731741 พี่ฉัตรธมล? เจ้าของร้านเขาบอกมา? น่ารักจัง ร้านครัวเมืองเพชร ยินดีช่วยเหลือค่ะ...... ****ฝาก? FC? ช่วนแปลข้อความ? เป็นภาษา? เมียนมาร์? ให้หน่อยสิ?**** อย่าลืมกดติดตาม ติดดาว ?? เพจบิ๊กเกรียน? และบิ๊กเกรียน? อินดี้ และช่อง youtube บิ๊กเกรียน และบิ๊กเกรียนอินดี้ FC? จะทราบข่าวไปพร้อมๆกับเรา,dataset3.csv
Same here Fredaistair. I don't want Michael Jackson's sales discounted either. Did you click on the links I provided? The first one is an official Press Release from Sony. So that is as credible as you can get right there. The second link is from MTV.com and they state he's sold 750 Million. If this is accurate enough for MTV to report I would think it would be accurate enough for here no? Harout72 specifically stated that MTV and a record company are reliable sources yet he still only cherry picks sources to fit his own agenda. Again CHECK the sources I provided. MJ has sold over 750 Million. And I will continue to post here until it's corrected.,dataset6.csv
